"","coddepto","codprovincia","codmpio","depto","provincia","municipio","ano","ipm_asisescu_pob","pobl_tot"
"661",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2005,758.55637,8319
"662",47,4721,47170,"Magdalena","Centro","Chivolo",2005,2572.3749,16447
"663",47,4758,47189,"Magdalena","Norte","CiÈnaga",2005,12170.119,101987
"664",47,4768,47205,"Magdalena","Rio","Concordia",2005,1232.3614,10244
"665",47,4782,47245,"Magdalena","Sur","El Banco",2005,8257.4054,54855
"666",47,4768,47258,"Magdalena","Rio","El PiÒon",2005,2272.8761,17035
"667",47,4758,47268,"Magdalena","Norte","El RetÈn",2005,2700.82,18809
"668",47,4758,47288,"Magdalena","Norte","FundaciÛn",2005,6917.6119,56997
"669",47,4782,47318,"Magdalena","Sur","Guamal",2005,2562.7301,25508
"670",47,4721,47460,"Magdalena","Centro","Nueva Granada",2005,2838.4837,16134
"671",47,4768,47541,"Magdalena","Rio","Pedraza",2005,1324.1256,8031
"672",47,4782,47545,"Magdalena","Sur","PijiÒo del Carmen",2005,1914.3949,14115
"673",47,4768,47551,"Magdalena","Rio","Pivijay",2005,5862.2753,36018
"674",47,4721,47555,"Magdalena","Centro","Plato",2005,5691.0596,49195
"675",47,4758,47570,"Magdalena","Norte","Puebloviejo",2005,4471.5641,24994
"676",47,4768,47605,"Magdalena","Rio","Remolino",2005,1270.773,8751
"677",47,4721,47660,"Magdalena","Centro","Sabanas de San Angel",2005,3322.1108,14895
"678",47,4768,47675,"Magdalena","Rio","Salamina",2005,681.52994,8404
"679",47,4782,47692,"Magdalena","Sur","San Sebasti·n de Buenavista",2005,1599.3058,17267
"680",47,4782,47703,"Magdalena","Sur","San ZenÛn",2005,1478.9695,8904
"681",47,4782,47707,"Magdalena","Sur","Santa Ana",2005,3385.5719,23235
"682",47,4782,47720,"Magdalena","Sur","Santa B·rbara de Pinto",2005,1793.7276,11108
"683",47,4768,47745,"Magdalena","Rio","Sitionuevo",2005,3708.2102,26867
"684",47,4721,47798,"Magdalena","Centro","Tenerife",2005,1917.4944,12550
"685",47,4768,47960,"Magdalena","Rio","Zapay·n",2005,1406.0586,8642
"686",47,4758,47980,"Magdalena","Norte","Zona Bananera",2005,8261.2477,57004
"687",50,5017,50001,"Meta","Capital","Villavicencio",2005,19783.369,380328
"688",50,5065,50006,"Meta","Piedemonte","AcacÌas",2005,7032.2373,54230
"689",50,5065,50110,"Meta","Piedemonte","Barranca de UpÌa",2005,298.33765,3197
"690",50,5069,50124,"Meta","Rio meta","Cabuyaro",2005,377.93489,3660
"691",50,5065,50150,"Meta","Piedemonte","Castilla la Nueva",2005,430.10045,7067
"692",50,5065,50223,"Meta","Piedemonte","Cubarral",2005,471.10455,5152
"693",50,5065,50226,"Meta","Piedemonte","Cumaral",2005,1179.6477,16575
"694",50,5065,50245,"Meta","Piedemonte","El Calvario",2005,324.94931,2288
"695",50,5009,50251,"Meta","Ariari","El Castillo",2005,1025.1801,6875
"696",50,5009,50270,"Meta","Ariari","El Dorado",2005,229.79539,3291
"697",50,5009,50287,"Meta","Ariari","Fuente de Oro",2005,1197.5841,11072
"698",50,5009,50313,"Meta","Ariari","Granada",2005,4695.7982,50172
"699",50,5065,50318,"Meta","Piedemonte","Guamal",2005,426.71436,8897
"700",50,5009,50325,"Meta","Ariari","Mapirip·n",2005,3651.7195,13230
"701",50,5009,50330,"Meta","Ariari","Mesetas",2005,1778.2052,10695
"702",50,5009,50350,"Meta","Ariari","La Macarena",2005,3223.3906,24164
"703",50,5009,50370,"Meta","Ariari","Uribe",2005,3032.64,12480
"704",50,5009,50400,"Meta","Ariari","LejanÌas",2005,1181.1901,9558
"705",50,5009,50450,"Meta","Ariari","Puerto Concordia",2005,2932.2994,15964
"706",50,5069,50568,"Meta","Rio meta","Puerto Gait·n",2005,4727.4108,17306
"707",50,5069,50573,"Meta","Rio meta","Puerto LÛpez",2005,3353.6147,28790
"708",50,5009,50577,"Meta","Ariari","Puerto Lleras",2005,1739.5361,10666
"709",50,5009,50590,"Meta","Ariari","Puerto Rico",2005,2775.752,17368
"710",50,5065,50606,"Meta","Piedemonte","Restrepo",2005,634.46293,10178
"711",50,5065,50680,"Meta","Piedemonte","San Carlos de Guaroa",2005,526.10282,6602
"712",50,5009,50683,"Meta","Ariari","San Juan de Arama",2005,1402.397,9218
"713",50,5065,50686,"Meta","Piedemonte","San Juanito",2005,287.8236,1864
"714",50,5065,50689,"Meta","Piedemonte","San MartÌn",2005,3019.1889,21350
"715",50,5009,50711,"Meta","Ariari","Vistahermosa",2005,3773.9885,21048
"716",52,5221,52001,"NariÒo","Centro","Pasto",2005,28554.762,382422
"717",52,5258,52019,"NariÒo","Norte","Alb·n",2005,2424.0379,19303
"718",52,5282,52022,"NariÒo","Sur","Aldana",2005,850.03294,6850
"719",52,5222,52036,"NariÒo","Centro occidente","Ancuy·",2005,906.06982,8991
"720",52,5258,52051,"NariÒo","Norte","Arboleda",2005,1185.2724,7443
"721",52,5226,52079,"NariÒo","Costa","Barbacoas",2005,6857.1902,30270
"722",52,5258,52083,"NariÒo","Norte","BelÈn",2005,403.6731,6587
"723",52,5258,52110,"NariÒo","Norte","Buesaco",2005,4294.075,22233
"724",52,5258,52203,"NariÒo","Norte","ColÛn",2005,1334.189,9658
"725",52,5221,52207,"NariÒo","Centro","Consaca",2005,1178.0991,10287
"726",52,5282,52210,"NariÒo","Sur","Contadero",2005,779.93099,6667
"727",52,5282,52215,"NariÒo","Sur","CÛrdoba",2005,2082.7972,13499
"728",52,5282,52224,"NariÒo","Sur","Cuaspud",2005,1257.8917,8101
"729",52,5282,52227,"NariÒo","Sur","Cumbal",2005,5210.657,30996
"730",52,5258,52233,"NariÒo","Norte","Cumbitara",2005,2733.9225,11425
"731",52,5221,52240,"NariÒo","Centro","Chachag¸Ì",2005,1926.3358,12792
"732",52,5226,52250,"NariÒo","Costa","El Charco",2005,8491.9852,25733
"733",52,5221,52254,"NariÒo","Centro","El PeÒol",2005,1042.7935,6851
"734",52,5258,52256,"NariÒo","Norte","El Rosario",2005,2467.5369,11368
"735",52,5258,52258,"NariÒo","Norte","El TablÛn de GÛmez",2005,2573.4738,13991
"736",52,5221,52260,"NariÒo","Centro","El Tambo",2005,1893.5595,14146
"737",52,5282,52287,"NariÒo","Sur","Funes",2005,1109.2438,6991
"738",52,5282,52317,"NariÒo","Sur","Guachucal",2005,2189.6906,16837
"739",52,5222,52320,"NariÒo","Centro occidente","Guaitarilla",2005,2221.2041,13712
"740",52,5282,52323,"NariÒo","Sur","Gualmat·n",2005,535.47107,5673
"741",52,5282,52352,"NariÒo","Sur","Iles",2005,1164.7587,7836
"742",52,5282,52354,"NariÒo","Sur","ImuÈs",2005,863.69949,7492
"743",52,5282,52356,"NariÒo","Sur","Ipiales",2005,13185.303,109127
"744",52,5258,52378,"NariÒo","Norte","La Cruz",2005,2242.4672,17630
"745",52,5221,52381,"NariÒo","Centro","La Florida",2005,1778.8924,11423
"746",52,5222,52385,"NariÒo","Centro occidente","La Llanada",2005,933.87592,6544
"747",52,5226,52390,"NariÒo","Costa","La Tola",2005,1666.3933,8408
"748",52,5258,52399,"NariÒo","Norte","La UniÛn",2005,4057.1073,27914
"749",52,5258,52405,"NariÒo","Norte","Leiva",2005,2779.7951,11785
"750",52,5222,52411,"NariÒo","Centro occidente","Linares",2005,1664.0658,11821
"751",52,5222,52418,"NariÒo","Centro occidente","Los Andes",2005,2847.1937,16249
"752",52,5226,52427,"NariÒo","Costa","Mag¸i",2005,5575.4043,16394
"753",52,5222,52435,"NariÒo","Centro occidente","Mallama",2005,1369.867,9286
"754",52,5226,52473,"NariÒo","Costa","Mosquera",2005,3031.3296,11995
"755",52,5221,52480,"NariÒo","Centro","NariÒo",2005,392.56535,4183
"756",52,5226,52490,"NariÒo","Costa","Olaya Herrera",2005,9193.8989,27359
"757",52,5222,52506,"NariÒo","Centro occidente","Ospina",2005,1333.4988,8221
"758",52,5226,52520,"NariÒo","Costa","Francisco Pizarro",2005,2063.2336,11029
"759",52,5258,52540,"NariÒo","Norte","Policarpa",2005,2899.683,13785
"760",52,5282,52560,"NariÒo","Sur","PotosÌ",2005,2260.0489,13152
"761",52,5222,52565,"NariÒo","Centro occidente","Providencia",2005,4260.8764,11699
"762",52,5282,52573,"NariÒo","Sur","Puerres",2005,712.56087,8979
"763",52,5282,52585,"NariÒo","Sur","Pupiales",2005,1973.7848,18404
"764",52,5222,52612,"NariÒo","Centro occidente","Ricaurte",2005,3816.7639,14904
"765",52,5226,52621,"NariÒo","Costa","Roberto Pay·n",2005,5300.7924,16892
"766",52,5222,52678,"NariÒo","Centro occidente","Samaniego",2005,12345.137,50437
"767",52,5221,52683,"NariÒo","Centro","Sandon·",2005,3670.2515,25220
"768",52,5258,52685,"NariÒo","Norte","San Bernardo",2005,3344.8933,14261
"769",52,5258,52687,"NariÒo","Norte","San Lorenzo",2005,3500.3667,18398
"770",52,5258,52693,"NariÒo","Norte","San Pablo",2005,2498.8205,18103
"771",52,5258,52694,"NariÒo","Norte","San Pedro de Cartago",2005,1362.5338,7051
"772",52,5226,52696,"NariÒo","Costa","Santa B·rbara",2005,3432.0345,15332
"773",52,5222,52699,"NariÒo","Centro occidente","Santacruz",2005,3808.4227,20670
"774",52,5222,52720,"NariÒo","Centro occidente","Sapuyes",2005,1107.4343,7473
"775",52,5258,52786,"NariÒo","Norte","Taminango",2005,2185.7046,17218
"776",52,5221,52788,"NariÒo","Centro","Tangua",2005,1872.5254,10892
"777",52,5226,52835,"NariÒo","Costa","San Andres de Tumaco",2005,30137.585,159955
"778",52,5222,52838,"NariÒo","Centro occidente","T˙querres",2005,6507.1747,41380
"779",52,5221,52885,"NariÒo","Centro","Yacuanquer",2005,1401.1956,9965
"780",54,5461,54001,"Norte de Santander","Oriental","C˙cuta",2005,59762.262,587567
"781",54,5460,54003,"Norte de Santander","Occidente","Abrego",2005,6144.5256,34492
"782",54,5421,54051,"Norte de Santander","Centro","Arboledas",2005,1603.5348,9270
"783",54,5484,54099,"Norte de Santander","Sur oriente","Bochalema",2005,606.18107,6583
"784",54,5458,54109,"Norte de Santander","Norte","Bucarasica",2005,1156.8867,4561
"785",54,5483,54125,"Norte de Santander","Sur occidente","C·cota",2005,295.54712,2583
"786",54,5460,54128,"Norte de Santander","Occidente","Cachir·",2005,1993.5378,10619
"787",54,5484,54172,"Norte de Santander","Sur oriente","Chin·cota",2005,1555.194,14784
"788",54,5483,54174,"Norte de Santander","Sur occidente","Chitag·",2005,1792.013,10179
"789",54,5460,54206,"Norte de Santander","Occidente","ConvenciÛn",2005,2867.1189,16605
"790",54,5421,54223,"Norte de Santander","Centro","Cucutilla",2005,1068.2085,8447
"791",54,5484,54239,"Norte de Santander","Sur oriente","Durania",2005,405.55026,4289
"792",54,5460,54245,"Norte de Santander","Occidente","El Carmen",2005,2712.2605,16377
"793",54,5458,54250,"Norte de Santander","Norte","El Tarra",2005,3309.8047,10772
"794",54,5461,54261,"Norte de Santander","Oriental","El Zulia",2005,3021.833,20309
"795",54,5421,54313,"Norte de Santander","Centro","Gramalote",2005,646.5776,6329
"796",54,5460,54344,"Norte de Santander","Occidente","HacarÌ",2005,2701.6684,10121
"797",54,5484,54347,"Norte de Santander","Sur oriente","Herr·n",2005,874.52405,4501
"798",54,5484,54377,"Norte de Santander","Sur oriente","Labateca",2005,674.42544,5852
"799",54,5460,54385,"Norte de Santander","Occidente","La Esperanza",2005,2734.9039,10953
"800",54,5460,54398,"Norte de Santander","Occidente","La Playa",2005,1621.3515,8395
"801",54,5461,54405,"Norte de Santander","Oriental","Los Patios",2005,5350.3619,67239
"802",54,5421,54418,"Norte de Santander","Centro","Lourdes",2005,582.18859,3448
"803",54,5483,54480,"Norte de Santander","Sur occidente","Mutiscua",2005,342.10552,3907
"804",54,5460,54498,"Norte de Santander","Occidente","OcaÒa",2005,7022.5285,90528
"805",54,5483,54518,"Norte de Santander","Sur occidente","Pamplona",2005,2039.0771,53158
"806",54,5483,54520,"Norte de Santander","Sur occidente","Pamplonita",2005,561.38807,4792
"807",54,5461,54553,"Norte de Santander","Oriental","Puerto Santander",2005,1916.4214,8720
"808",54,5484,54599,"Norte de Santander","Sur oriente","Ragonvalia",2005,1097.9912,6800
"809",54,5421,54660,"Norte de Santander","Centro","Salazar",2005,1294.4798,9451
"810",54,5460,54670,"Norte de Santander","Occidente","San Calixto",2005,2990.159,12581
"811",54,5461,54673,"Norte de Santander","Oriental","San Cayetano",2005,280.65659,4493
"812",54,5421,54680,"Norte de Santander","Centro","Santiago",2005,364.13584,2679
"813",54,5458,54720,"Norte de Santander","Norte","Sardinata",2005,3886.7338,22733
"814",54,5483,54743,"Norte de Santander","Sur occidente","Silos",2005,874.07505,5284
"815",54,5460,54800,"Norte de Santander","Occidente","Teorama",2005,3977.3618,17523
"816",54,5458,54810,"Norte de Santander","Norte","Tib˙",2005,8596.6193,34773
"817",54,5484,54820,"Norte de Santander","Sur oriente","Toledo",2005,2264.5716,17272
"818",54,5421,54871,"Norte de Santander","Centro","Villa Caro",2005,1187.0872,5044
"819",54,5461,54874,"Norte de Santander","Oriental","Villa del Rosario",2005,5942.6958,69848
"820",63,6317,63001,"Quindio","Capital","Armenia",2005,16728.205,280881
"821",63,6317,63111,"Quindio","Capital","Buenavista",2005,271.17023,3094
"822",63,6317,63130,"Quindio","Capital","Calarca",2005,5324.0805,73720
"823",63,6358,63190,"Quindio","Norte","Circasia",2005,1802.6977,27443
"824",63,6325,63212,"Quindio","Cordilleranos","CÛrdoba",2005,703.90019,5449
"825",63,6333,63272,"Quindio","Fria","Filandia",2005,1264.4441,12930
"826",63,6325,63302,"Quindio","Cordilleranos","GÈnova",2005,1266.1754,9628
"827",63,6394,63401,"Quindio","Valle","La Tebaida",2005,3098.809,33501
"828",63,6394,63470,"Quindio","Valle","Montenegro",2005,4013.5066,39871
"829",63,6325,63548,"Quindio","Cordilleranos","Pijao",2005,614.95496,6683
"830",63,6394,63594,"Quindio","Valle","Quimbaya",2005,3884.2978,34060
"831",63,6333,63690,"Quindio","Fria","Salento",2005,649.40753,7246
"832",66,6691,66001,"Risaralda","Uno - vertiente oriental","Pereira",2005,26525.281,443442
"833",66,6632,66045,"Risaralda","Dos - vertiente occidental","ApÌa",2005,1866.3131,17505
"834",66,6632,66075,"Risaralda","Dos - vertiente occidental","Balboa",2005,517.78506,6355
"835",66,6632,66088,"Risaralda","Dos - vertiente occidental","BelÈn de UmbrÌa",2005,3564.6303,27727
"836",66,6691,66170,"Risaralda","Uno - vertiente oriental","Dosquebradas",2005,12916.73,179282
"837",66,6632,66318,"Risaralda","Dos - vertiente occidental","Gu·tica",2005,1851.4544,15751
"838",66,6632,66383,"Risaralda","Dos - vertiente occidental","La Celia",2005,965.35285,8773
"839",66,6691,66400,"Risaralda","Uno - vertiente oriental","La Virginia",2005,2987.063,31266
"840",66,6691,66440,"Risaralda","Uno - vertiente oriental","Marsella",2005,2739.1658,21465
"841",66,6688,66456,"Risaralda","Tres - vertiente","MistratÛ",2005,3258.1817,15173
"842",66,6629,66572,"Risaralda","Del pacifico","Pueblo Rico",2005,2896.3102,11979
"843",66,6632,66594,"Risaralda","Dos - vertiente occidental","QuinchÌa",2005,4695.4673,33323
"844",66,6691,66682,"Risaralda","Uno - vertiente oriental","Santa Rosa de Cabal",2005,6061.1325,69950
"845",66,6632,66687,"Risaralda","Dos - vertiente occidental","Santuario",2005,1677.0022,15422
"846",68,6879,68001,"Santander","Soto","Bucaramanga",2005,26617.315,516460
"847",68,6898,68013,"Santander","VÈlez","Aguada",2005,361.63716,2117
"848",68,6898,68020,"Santander","VÈlez","Albania",2005,437.84274,4473
"849",68,6837,68051,"Santander","Guanenta","Aratoca",2005,1266.9507,8395
"850",68,6898,68077,"Santander","VÈlez","Barbosa",2005,2110.4839,26046
"851",68,6837,68079,"Santander","Guanenta","Barichara",2005,750.49577,7651
"852",68,6848,68081,"Santander","Mares","Barrancabermeja",2005,13089.159,190069
"853",68,6848,68092,"Santander","Mares","Betulia",2005,1104.294,5350
"854",68,6898,68101,"Santander","VÈlez","BolÌvar",2005,2761.562,13996
"855",68,6837,68121,"Santander","Guanenta","Cabrera",2005,201.87589,1924
"856",68,6879,68132,"Santander","Soto","California",2005,112.34328,1793
"857",68,6834,68147,"Santander","Garcia rovira","Capitanejo",2005,365.17042,6152
"858",68,6834,68152,"Santander","Garcia rovira","CarcasÌ",2005,396.15056,5200
"859",68,6834,68160,"Santander","Garcia rovira","Cepit·",2005,344.80418,2022
"860",68,6834,68162,"Santander","Garcia rovira","Cerrito",2005,705.65474,6319
"861",68,6837,68167,"Santander","Guanenta","Charal·",2005,953.01399,11422
"862",68,6879,68169,"Santander","Soto","Charta",2005,534.65277,3142
"863",68,6824,68176,"Santander","Comunera","Chima",2005,528.08963,3338
"864",68,6898,68179,"Santander","VÈlez","Chipat·",2005,663.21907,5151
"865",68,6898,68190,"Santander","VÈlez","Cimitarra",2005,4949.1246,34293
"866",68,6834,68207,"Santander","Garcia rovira","ConcepciÛn",2005,641.43983,5908
"867",68,6824,68209,"Santander","Comunera","Confines",2005,307.18497,2753
"868",68,6824,68211,"Santander","Comunera","ContrataciÛn",2005,247.86972,4021
"869",68,6837,68217,"Santander","Guanenta","Coromoro",2005,1361.1788,7376
"870",68,6837,68229,"Santander","Guanenta","CuritÌ",2005,1549.7482,11464
"871",68,6848,68235,"Santander","Mares","El Carmen de ChucurÌ",2005,3016.3339,18098
"872",68,6824,68245,"Santander","Comunera","El Guacamayo",2005,381.88484,2303
"873",68,6898,68250,"Santander","VÈlez","El PeÒÛn",2005,1676.0716,5600
"874",68,6879,68255,"Santander","Soto","El PlayÛn",2005,2310.1785,13148
"875",68,6837,68264,"Santander","Guanenta","Encino",2005,647.83412,2711
"876",68,6834,68266,"Santander","Garcia rovira","Enciso",2005,374.72427,3989
"877",68,6898,68271,"Santander","VÈlez","Flori·n",2005,977.79779,6378
"878",68,6879,68276,"Santander","Soto","Floridablanca",2005,12501.878,254600
"879",68,6824,68296,"Santander","Comunera","Gal·n",2005,406.79023,2992
"880",68,6824,68298,"Santander","Comunera","Gambita",2005,898.12812,5168
"881",68,6879,68307,"Santander","Soto","GirÛn",2005,9862.3084,135860
"882",68,6834,68318,"Santander","Garcia rovira","Guaca",2005,925.81656,6916
"883",68,6824,68320,"Santander","Comunera","Guadalupe",2005,394.29808,5596
"884",68,6824,68322,"Santander","Comunera","Guapot·",2005,208.08537,2271
"885",68,6898,68324,"Santander","VÈlez","Guavat·",2005,239.16374,4402
"886",68,6898,68327,"Santander","VÈlez","G¸epsa",2005,540.45977,4285
"887",68,6824,68344,"Santander","Comunera","Hato",2005,355.54104,2401
"888",68,6898,68368,"Santander","VÈlez","Jes˙s MarÌa",2005,357.01655,3455
"889",68,6837,68370,"Santander","Guanenta","Jord·n",2005,299.89517,1164
"890",68,6898,68377,"Santander","VÈlez","La Belleza",2005,1229.7224,8462
"891",68,6898,68385,"Santander","VÈlez","Land·zuri",2005,3278.6159,15192
"892",68,6898,68397,"Santander","VÈlez","La Paz",2005,988.14872,5611
"893",68,6879,68406,"Santander","Soto","LebrÌja",2005,3347.8971,30980
"894",68,6879,68418,"Santander","Soto","Los Santos",2005,1910.5886,10977
"895",68,6834,68425,"Santander","Garcia rovira","Macaravita",2005,280.32065,2753
"896",68,6834,68432,"Santander","Garcia rovira","M·laga",2005,910.43411,18706
"897",68,6879,68444,"Santander","Soto","Matanza",2005,832.49258,5840
"898",68,6837,68464,"Santander","Guanenta","Mogotes",2005,1538.2018,10952
"899",68,6834,68468,"Santander","Garcia rovira","Molagavita",2005,865.67153,5764
"900",68,6837,68498,"Santander","Guanenta","Ocamonte",2005,671.87211,4984
"901",68,6824,68500,"Santander","Comunera","Oiba",2005,1258.665,10983
"902",68,6837,68502,"Santander","Guanenta","Onzaga",2005,726.60211,5707
"903",68,6824,68522,"Santander","Comunera","Palmar",2005,238.12398,2883
"904",68,6824,68524,"Santander","Comunera","Palmas del Socorro",2005,201.68064,2443
"905",68,6837,68533,"Santander","Guanenta","P·ramo",2005,513.58281,3671
"906",68,6879,68547,"Santander","Soto","Piedecuesta",2005,7434.8947,117405
"907",68,6837,68549,"Santander","Guanenta","Pinchote",2005,175.19333,4420
"908",68,6898,68572,"Santander","VÈlez","Puente Nacional",2005,1034.5299,14538
"909",68,6898,68573,"Santander","VÈlez","Puerto Parra",2005,1295.0705,6514
"910",68,6848,68575,"Santander","Mares","Puerto Wilches",2005,5079.9092,31503
"911",68,6879,68615,"Santander","Soto","Rionegro",2005,5538.0545,29382
"912",68,6848,68655,"Santander","Mares","Sabana de Torres",2005,2325.8674,19772
"913",68,6834,68669,"Santander","Garcia rovira","San AndrÈs",2005,820.13139,9783
"914",68,6898,68673,"Santander","VÈlez","San Benito",2005,528.76674,3907
"915",68,6837,68679,"Santander","Guanenta","San Gil",2005,1742.7053,43519
"916",68,6837,68682,"Santander","Guanenta","San JoaquÌn",2005,579.07151,2948
"917",68,6834,68684,"Santander","Garcia rovira","San JosÈ de Miranda",2005,629.67359,4855
"918",68,6834,68686,"Santander","Garcia rovira","San Miguel",2005,222.26026,2683
"919",68,6848,68689,"Santander","Mares","San Vicente de ChucurÌ",2005,3917.6417,33267
"920",68,6879,68705,"Santander","Soto","Santa B·rbara",2005,379.30119,2311
"921",68,6824,68720,"Santander","Comunera","Santa Helena del OpÛn",2005,1397.5468,4473
"922",68,6824,68745,"Santander","Comunera","Simacota",2005,1742.2561,8910
"923",68,6824,68755,"Santander","Comunera","Socorro",2005,1579.9462,29076
"924",68,6824,68770,"Santander","Comunera","Suaita",2005,1034.3345,10975
"925",68,6898,68773,"Santander","VÈlez","Sucre",2005,1912.1924,9256
"926",68,6879,68780,"Santander","Soto","Surat·",2005,397.31015,3662
"927",68,6879,68820,"Santander","Soto","Tona",2005,1040.0267,6690
"928",68,6837,68855,"Santander","Guanenta","Valle de San JosÈ",2005,521.79215,5315
"929",68,6898,68861,"Santander","VÈlez","VÈlez",2005,2101.4302,19755
"930",68,6879,68867,"Santander","Soto","Vetas",2005,187.92,2349
"931",68,6837,68872,"Santander","Guanenta","Villanueva",2005,844.74691,6978
"932",68,6848,68895,"Santander","Mares","Zapatoca",2005,917.78326,9449
"933",70,7052,70001,"Sucre","Montes de marÌa","Sincelejo",2005,14486.236,237639
"934",70,7073,70110,"Sucre","Sabanas","Buenavista",2005,575.1014,8962
"935",70,7074,70124,"Sucre","San jorge","Caimito",2005,1774.3044,11048
"936",70,7052,70204,"Sucre","Montes de marÌa","Coloso",2005,680.55977,6214
"937",70,7073,70215,"Sucre","Sabanas","Corozal",2005,4018.261,57767
"938",70,7053,70221,"Sucre","Morrosquillo","CoveÒas",2005,673.80925,11331
"939",70,7052,70230,"Sucre","Montes de marÌa","Chal·n",2005,397.62757,4188
"940",70,7073,70233,"Sucre","Sabanas","El Roble",2005,848.34365,9433
"941",70,7073,70235,"Sucre","Sabanas","Galeras",2005,1285.9922,17297
"942",70,7051,70265,"Sucre","Mojana","Guaranda",2005,1616.1795,15498
"943",70,7074,70400,"Sucre","San jorge","La UniÛn",2005,656.49715,10346
"944",70,7073,70418,"Sucre","Sabanas","Los Palmitos",2005,1223.6999,19315
"945",70,7051,70429,"Sucre","Mojana","Majagual",2005,3909.9149,31657
"946",70,7052,70473,"Sucre","Montes de marÌa","Morroa",2005,739.13572,12846
"947",70,7052,70508,"Sucre","Montes de marÌa","Ovejas",2005,2224.0232,21658
"948",70,7053,70523,"Sucre","Morrosquillo","Palmito",2005,1764.0304,11361
"949",70,7073,70670,"Sucre","Sabanas","SampuÈs",2005,3584.7471,36481
"950",70,7074,70678,"Sucre","San jorge","San Benito Abad",2005,3863.431,22972
"951",70,7073,70702,"Sucre","Sabanas","San Juan de Betulia",2005,535.22596,12378
"952",70,7074,70708,"Sucre","San jorge","San Marcos",2005,6618.6318,50679
"953",70,7053,70713,"Sucre","Morrosquillo","San Onofre",2005,5491.7889,46383
"954",70,7073,70717,"Sucre","Sabanas","San Pedro",2005,1953.1339,16415
"955",70,7073,70742,"Sucre","Sabanas","San Luis de SincÈ",2005,3238.1604,30648
"956",70,7051,70771,"Sucre","Mojana","Sucre",2005,2052.5746,22463
"957",70,7053,70820,"Sucre","Morrosquillo","Santiago de Tol˙",2005,2055.0883,28108
"958",70,7053,70823,"Sucre","Morrosquillo","Tol˙ Viejo",2005,1112.9296,18955
"959",73,7341,73001,"Tolima","Ibague","IbaguÈ",2005,41139.461,498130
"960",73,7386,73024,"Tolima","Suroriente","Alpujarra",2005,393.42216,5174
"961",73,7341,73026,"Tolima","Ibague","Alvarado",2005,945.71699,8972
"962",73,7358,73030,"Tolima","Norte","Ambalema",2005,757.06235,7674
"963",73,7341,73043,"Tolima","Ibague","Anzo·tegui",2005,2653.9775,16422
"964",73,7358,73055,"Tolima","Norte","Armero",2005,1556.428,13064
"965",73,7382,73067,"Tolima","Sur","Ataco",2005,4234.9135,21942
"966",73,7341,73124,"Tolima","Ibague","Cajamarca",2005,3034.2711,19789
"967",73,7362,73148,"Tolima","Oriente","Carmen de Apical·",2005,576.87093,8394
"968",73,7355,73152,"Tolima","Nevados","Casabianca",2005,1313.7388,6909
"969",73,7382,73168,"Tolima","Sur","Chaparral",2005,7556.9879,46712
"970",73,7341,73200,"Tolima","Ibague","Coello",2005,747.97458,9017
"971",73,7382,73217,"Tolima","Sur","Coyaima",2005,4309.713,28056
"972",73,7362,73226,"Tolima","Oriente","Cunday",2005,1039.5042,10689
"973",73,7386,73236,"Tolima","Suroriente","Dolores",2005,1233.9317,9164
"974",73,7341,73268,"Tolima","Ibague","Espinal",2005,5927.1066,76237
"975",73,7358,73270,"Tolima","Norte","Falan",2005,1062.7694,9277
"976",73,7341,73275,"Tolima","Ibague","Flandes",2005,1920.8633,27943
"977",73,7358,73283,"Tolima","Norte","Fresno",2005,4216.3455,31317
"978",73,7386,73319,"Tolima","Suroriente","Guamo",2005,2751.2397,34781
"979",73,7355,73347,"Tolima","Nevados","Herveo",2005,1564.1761,9142
"980",73,7358,73349,"Tolima","Norte","Honda",2005,1724.946,27310
"981",73,7362,73352,"Tolima","Oriente","Icononzo",2005,894.89948,11649
"982",73,7355,73408,"Tolima","Nevados","LÈrida",2005,2351.2601,19489
"983",73,7355,73411,"Tolima","Nevados","LÌbano",2005,5050.3931,42269
"984",73,7358,73443,"Tolima","Norte","Mariquita",2005,2477.2532,32933
"985",73,7362,73449,"Tolima","Oriente","Melgar",2005,1400.7968,32774
"986",73,7355,73461,"Tolima","Nevados","Murillo",2005,956.47612,5075
"987",73,7382,73483,"Tolima","Sur","Natagaima",2005,2581.1814,23212
"988",73,7382,73504,"Tolima","Sur","Ortega",2005,5428.4565,33873
"989",73,7358,73520,"Tolima","Norte","Palocabildo",2005,1473.7487,9609
"990",73,7341,73547,"Tolima","Ibague","Piedras",2005,415.78092,5427
"991",73,7382,73555,"Tolima","Sur","Planadas",2005,6946.9952,29417
"992",73,7386,73563,"Tolima","Suroriente","Prado",2005,746.47662,8761
"993",73,7386,73585,"Tolima","Suroriente","PurificaciÛn",2005,2425.4137,27873
"994",73,7382,73616,"Tolima","Sur","Rioblanco",2005,6945.0898,25636
"995",73,7382,73622,"Tolima","Sur","Roncesvalles",2005,820.9406,6269
"996",73,7341,73624,"Tolima","Ibague","Rovira",2005,3706.1687,21665
"997",73,7386,73671,"Tolima","Suroriente","SaldaÒa",2005,1127.9046,14990
"998",73,7382,73675,"Tolima","Sur","San Antonio",2005,2363.683,15331
"999",73,7341,73678,"Tolima","Ibague","San Luis",2005,1672.2806,19262
"1000",73,7355,73686,"Tolima","Nevados","Santa Isabel",2005,1013.3104,6565
